states,actions
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6811200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6811200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6811200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6811200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6811200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6811200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6811200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6811200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6811200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6811200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6811200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6811200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6600000.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6600000.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6600000.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6600000.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2376000.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2376000.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2376000.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2376000.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2376000.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2376000.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2376000.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2376000.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6494400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6494400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6494400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6494400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6494400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6494400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6494400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6494400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6494400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6494400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2164800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2164800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2164800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2164800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2164800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2164800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2164800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2164800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2164800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2164800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2164800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2164800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2270400.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2587200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2587200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2587200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2587200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2587200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2587200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2587200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2587200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2587200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2587200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2587200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2587200.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
6916800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
2692800.0,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']"
